OFFICIAL_CODE_STATE,STATE_CODE,STATE_NAME,COUNTY_NAME,NAME_WITH_DESC
17,IL,Illinois,Macoupin,Macoupin County
17,IL,Illinois,Union,Union County
17,IL,Illinois,Warren,Warren County
17,IL,Illinois,Williamson,Williamson County
17,IL,Illinois,Lake,Lake County
17,IL,Illinois,Lawrence,Lawrence County
17,IL,Illinois,Mason,Mason County
17,IL,Illinois,Pulaski,Pulaski County
17,IL,Illinois,Randolph,Randolph County
17,IL,Illinois,Perry,Perry County
17,IL,Illinois,Shelby,Shelby County
17,IL,Illinois,Boone,Boone County
17,IL,Illinois,Cook,Cook County
17,IL,Illinois,Kankakee,Kankakee County
17,IL,Illinois,Knox,Knox County
17,IL,Illinois,Stark,Stark County
17,IL,Illinois,Washington,Washington County
17,IL,Illinois,White,White County
17,IL,Illinois,Woodford,Woodford County
17,IL,Illinois,Bureau,Bureau County
17,IL,Illinois,Carroll,Carroll County
17,IL,Illinois,Coles,Coles County
17,IL,Illinois,De Witt,De Witt County
17,IL,Illinois,Vermilion,Vermilion County
17,IL,Illinois,Wabash,Wabash County
17,IL,Illinois,Clark,Clark County
17,IL,Illinois,McDonough,McDonough County
17,IL,Illinois,Massac,Massac County
17,IL,Illinois,Piatt,Piatt County
17,IL,Illinois,Champaign,Champaign County
17,IL,Illinois,Edgar,Edgar County
17,IL,Illinois,Johnson,Johnson County
17,IL,Illinois,Macon,Macon County
17,IL,Illinois,Menard,Menard County
17,IL,Illinois,Putnam,Putnam County
17,IL,Illinois,Ford,Ford County
17,IL,Illinois,Gallatin,Gallatin County
17,IL,Illinois,Henry,Henry County
17,IL,Illinois,Will,Will County
17,IL,Illinois,Winnebago,Winnebago County
17,IL,Illinois,Bond,Bond County
17,IL,Illinois,Fulton,Fulton County
17,IL,Illinois,Grundy,Grundy County
17,IL,Illinois,Kendall,Kendall County
17,IL,Illinois,Saline,Saline County
17,IL,Illinois,Richland,Richland County
17,IL,Illinois,Whiteside,Whiteside County
17,IL,Illinois,DeKalb,DeKalb County
17,IL,Illinois,Schuyler,Schuyler County
18,IN,Indiana,Boone,Boone County
18,IN,Indiana,Fountain,Fountain County
18,IN,Indiana,Jennings,Jennings County
18,IN,Indiana,Newton,Newton County
18,IN,Indiana,Wells,Wells County
18,IN,Indiana,Cass,Cass County
18,IN,Indiana,Clark,Clark County
18,IN,Indiana,Elkhart,Elkhart County
18,IN,Indiana,Hamilton,Hamilton County
18,IN,Indiana,Lake,Lake County
18,IN,Indiana,Ripley,Ripley County
18,IN,Indiana,Crawford,Crawford County
18,IN,Indiana,Martin,Martin County
18,IN,Indiana,Parke,Parke County
18,IN,Indiana,Tipton,Tipton County
18,IN,Indiana,Wabash,Wabash County
18,IN,Indiana,White,White County
18,IN,Indiana,Adams,Adams County
18,IN,Indiana,Greene,Greene County
18,IN,Indiana,Kosciusko,Kosciusko County
18,IN,Indiana,Morgan,Morgan County
18,IN,Indiana,Harrison,Harrison County
18,IN,Indiana,Henry,Henry County
18,IN,Indiana,Lawrence,Lawrence County
18,IN,Indiana,Brown,Brown County
18,IN,Indiana,Floyd,Floyd County
18,IN,Indiana,Owen,Owen County
18,IN,Indiana,Putnam,Putnam County
18,IN,Indiana,Shelby,Shelby County
18,IN,Indiana,Vanderburgh,Vanderburgh County
18,IN,Indiana,Fayette,Fayette County
18,IN,Indiana,Grant,Grant County
18,IN,Indiana,St. Joseph,St. Joseph County
18,IN,Indiana,Steuben,Steuben County
18,IN,Indiana,Howard,Howard County
18,IN,Indiana,Jefferson,Jefferson County
18,IN,Indiana,Miami,Miami County
18,IN,Indiana,Blackford,Blackford County
18,IN,Indiana,Daviess,Daviess County
18,IN,Indiana,Franklin,Franklin County
18,IN,Indiana,Huntington,Huntington County
18,IN,Indiana,LaPorte,LaPorte County
18,IN,Indiana,Warrick,Warrick County
18,IN,Indiana,Perry,Perry County
18,IN,Indiana,Switzerland,Switzerland County
18,IN,Indiana,Union,Union County
18,IN,Indiana,Warren,Warren County
18,IN,Indiana,Clay,Clay County
18,IN,Indiana,Randolph,Randolph County
18,IN,Indiana,Washington,Washington County
18,IN,Indiana,Delaware,Delaware County
18,IN,Indiana,Posey,Posey County
18,IN,Indiana,Vigo,Vigo County
18,IN,Indiana,Dubois,Dubois County
18,IN,Indiana,Fulton,Fulton County
18,IN,Indiana,Decatur,Decatur County
18,IN,Indiana,Orange,Orange County
18,IN,Indiana,Pike,Pike County
18,IN,Indiana,Jasper,Jasper County
18,IN,Indiana,Carroll,Carroll County
18,IN,Indiana,Knox,Knox County
18,IN,Indiana,Madison,Madison County
18,IN,Indiana,Pulaski,Pulaski County
18,IN,Indiana,Tippecanoe,Tippecanoe County
18,IN,Indiana,Vermillion,Vermillion County
18,IN,Indiana,Whitley,Whitley County
18,IN,Indiana,Gibson,Gibson County
18,IN,Indiana,Hancock,Hancock County
18,IN,Indiana,Marshall,Marshall County
18,IN,Indiana,Ohio,Ohio County
18,IN,Indiana,Porter,Porter County
18,IN,Indiana,Spencer,Spencer County
18,IN,Indiana,Benton,Benton County
18,IN,Indiana,DeKalb,DeKalb County
18,IN,Indiana,Johnson,Johnson County
18,IN,Indiana,Montgomery,Montgomery County
18,IN,Indiana,Noble,Noble County
18,IN,Indiana,LaGrange,LaGrange County
18,IN,Indiana,Sullivan,Sullivan County
18,IN,Indiana,Rush,Rush County
18,IN,Indiana,Allen,Allen County
18,IN,Indiana,Jay,Jay County
18,IN,Indiana,Monroe,Monroe County
18,IN,Indiana,Wayne,Wayne County
18,IN,Indiana,Clinton,Clinton County
18,IN,Indiana,Dearborn,Dearborn County
18,IN,Indiana,Hendricks,Hendricks County
18,IN,Indiana,Jackson,Jackson County
18,IN,Indiana,Scott,Scott County
18,IN,Indiana,Starke,Starke County
18,IN,Indiana,Bartholomew,Bartholomew County
18,IN,Indiana,Marion,Marion County
19,IA,Iowa,Crawford,Crawford County
19,IA,Iowa,Jasper,Jasper County
19,IA,Iowa,Jones,Jones County
19,IA,Iowa,Webster,Webster County
19,IA,Iowa,Winneshiek,Winneshiek County
19,IA,Iowa,Adams,Adams County
19,IA,Iowa,Delaware,Delaware County
19,IA,Iowa,Mitchell,Mitchell County
19,IA,Iowa,Plymouth,Plymouth County
19,IA,Iowa,Taylor,Taylor County
19,IA,Iowa,Dallas,Dallas County
19,IA,Iowa,Black Hawk,Black Hawk County
19,IA,Iowa,Clinton,Clinton County
19,IA,Iowa,Emmet,Emmet County
19,IA,Iowa,Fremont,Fremont County
19,IA,Iowa,Grundy,Grundy County
19,IA,Iowa,Guthrie,Guthrie County
19,IA,Iowa,Story,Story County
19,IA,Iowa,Humboldt,Humboldt County
19,IA,Iowa,Cedar,Cedar County
19,IA,Iowa,Madison,Madison County
19,IA,Iowa,Winnebago,Winnebago County
19,IA,Iowa,Adair,Adair County
19,IA,Iowa,Bremer,Bremer County
19,IA,Iowa,Dickinson,Dickinson County
19,IA,Iowa,Hamilton,Hamilton County
19,IA,Iowa,Howard,Howard County
19,IA,Iowa,Allamakee,Allamakee County
19,IA,Iowa,Lyon,Lyon County
19,IA,Iowa,Monroe,Monroe County
19,IA,Iowa,Pocahontas,Pocahontas County
19,IA,Iowa,Appanoose,Appanoose County
19,IA,Iowa,Page,Page County
19,IA,Iowa,Fayette,Fayette County
19,IA,Iowa,Kossuth,Kossuth County
19,IA,Iowa,Lee,Lee County
19,IA,Iowa,Sac,Sac County
19,IA,Iowa,Iowa,Iowa County
19,IA,Iowa,Woodbury,Woodbury County
19,IA,Iowa,Clay,Clay County
19,IA,Iowa,Harrison,Harrison County
19,IA,Iowa,Henry,Henry County
19,IA,Iowa,Sioux,Sioux County
19,IA,Iowa,Davis,Davis County
19,IA,Iowa,Pottawattamie,Pottawattamie County
19,IA,Iowa,Clayton,Clayton County
19,IA,Iowa,Van Buren,Van Buren County
19,IA,Iowa,Butler,Butler County
19,IA,Iowa,Marion,Marion County
19,IA,Iowa,Decatur,Decatur County
19,IA,Iowa,Greene,Greene County
19,IA,Iowa,Muscatine,Muscatine County
19,IA,Iowa,Chickasaw,Chickasaw County
19,IA,Iowa,Floyd,Floyd County
19,IA,Iowa,Mills,Mills County
19,IA,Iowa,Boone,Boone County
19,IA,Iowa,Johnson,Johnson County
19,IA,Iowa,Polk,Polk County
19,IA,Iowa,Ida,Ida County
19,IA,Iowa,Louisa,Louisa County
19,IA,Iowa,Montgomery,Montgomery County
19,IA,Iowa,Cass,Cass County
19,IA,Iowa,Monona,Monona County
19,IA,Iowa,Scott,Scott County
19,IA,Iowa,Mahaska,Mahaska County
19,IA,Iowa,Wapello,Wapello County
19,IA,Iowa,Worth,Worth County
19,IA,Iowa,Calhoun,Calhoun County
19,IA,Iowa,Hardin,Hardin County
19,IA,Iowa,Poweshiek,Poweshiek County
19,IA,Iowa,Union,Union County
19,IA,Iowa,Warren,Warren County
19,IA,Iowa,Wayne,Wayne County
19,IA,Iowa,Audubon,Audubon County
19,IA,Iowa,Buena Vista,Buena Vista County
19,IA,Iowa,Des Moines,Des Moines County
19,IA,Iowa,Jefferson,Jefferson County
19,IA,Iowa,O'Brien,O'Brien County
19,IA,Iowa,Keokuk,Keokuk County
19,IA,Iowa,Tama,Tama County
19,IA,Iowa,Benton,Benton County
19,IA,Iowa,Hancock,Hancock County
19,IA,Iowa,Linn,Linn County
19,IA,Iowa,Lucas,Lucas County
19,IA,Iowa,Palo Alto,Palo Alto County
19,IA,Iowa,Wright,Wright County
19,IA,Iowa,Cerro Gordo,Cerro Gordo County
19,IA,Iowa,Cherokee,Cherokee County
19,IA,Iowa,Jackson,Jackson County
19,IA,Iowa,Marshall,Marshall County
19,IA,Iowa,Buchanan,Buchanan County
19,IA,Iowa,Dubuque,Dubuque County
19,IA,Iowa,Osceola,Osceola County
19,IA,Iowa,Shelby,Shelby County
19,IA,Iowa,Washington,Washington County
19,IA,Iowa,Carroll,Carroll County
19,IA,Iowa,Clarke,Clarke County
19,IA,Iowa,Franklin,Franklin County
19,IA,Iowa,Ringgold,Ringgold County
20,KS,Kansas,Wilson,Wilson County
20,KS,Kansas,Cherokee,Cherokee County
20,KS,Kansas,Lincoln,Lincoln County
20,KS,Kansas,Edwards,Edwards County
20,KS,Kansas,Ford,Ford County
20,KS,Kansas,Hamilton,Hamilton County
20,KS,Kansas,Johnson,Johnson County
20,KS,Kansas,Meade,Meade County
20,KS,Kansas,Norton,Norton County
20,KS,Kansas,Pratt,Pratt County
20,KS,Kansas,Reno,Reno County
20,KS,Kansas,Seward,Seward County
20,KS,Kansas,Stafford,Stafford County
20,KS,Kansas,Woodson,Woodson County
20,KS,Kansas,Atchison,Atchison County
20,KS,Kansas,Elk,Elk County
20,KS,Kansas,Jackson,Jackson County
20,KS,Kansas,Leavenworth,Leavenworth County
20,KS,Kansas,Shawnee,Shawnee County
20,KS,Kansas,Dickinson,Dickinson County
20,KS,Kansas,Greeley,Greeley County
20,KS,Kansas,Pawnee,Pawnee County
20,KS,Kansas,Rooks,Rooks County
20,KS,Kansas,Stanton,Stanton County
20,KS,Kansas,Anderson,Anderson County
20,KS,Kansas,Clark,Clark County
20,KS,Kansas,Harvey,Harvey County
20,KS,Kansas,Kearny,Kearny County
20,KS,Kansas,Comanche,Comanche County
20,KS,Kansas,Gray,Gray County
20,KS,Kansas,Lane,Lane County
20,KS,Kansas,Marion,Marion County
20,KS,Kansas,Republic,Republic County
20,KS,Kansas,Riley,Riley County
20,KS,Kansas,Sheridan,Sheridan County
20,KS,Kansas,Doniphan,Doniphan County
20,KS,Kansas,Morton,Morton County
20,KS,Kansas,Saline,Saline County
20,KS,Kansas,Smith,Smith County
20,KS,Kansas,Stevens,Stevens County
20,KS,Kansas,Gove,Gove County
20,KS,Kansas,Harper,Harper County
20,KS,Kansas,Morris,Morris County
20,KS,Kansas,Neosho,Neosho County
20,KS,Kansas,Chautauqua,Chautauqua County
20,KS,Kansas,Butler,Butler County
20,KS,Kansas,Kiowa,Kiowa County
20,KS,Kansas,Thomas,Thomas County
20,KS,Kansas,Wyandotte,Wyandotte County
20,KS,Kansas,Clay,Clay County
20,KS,Kansas,Douglas,Douglas County
20,KS,Kansas,Logan,Logan County
20,KS,Kansas,Mitchell,Mitchell County
20,KS,Kansas,Osborne,Osborne County
20,KS,Kansas,Sedgwick,Sedgwick County
20,KS,Kansas,Bourbon,Bourbon County
20,KS,Kansas,Haskell,Haskell County
20,KS,Kansas,Scott,Scott County
20,KS,Kansas,Allen,Allen County
20,KS,Kansas,Rawlins,Rawlins County
20,KS,Kansas,Crawford,Crawford County
20,KS,Kansas,Pottawatomie,Pottawatomie County
20,KS,Kansas,Brown,Brown County
20,KS,Kansas,Cloud,Cloud County
20,KS,Kansas,Coffey,Coffey County
20,KS,Kansas,Nemaha,Nemaha County
20,KS,Kansas,Labette,Labette County
20,KS,Kansas,Linn,Linn County
20,KS,Kansas,Ness,Ness County
20,KS,Kansas,Wabaunsee,Wabaunsee County
20,KS,Kansas,Decatur,Decatur County
20,KS,Kansas,Hodgeman,Hodgeman County
20,KS,Kansas,Ottawa,Ottawa County
20,KS,Kansas,Rice,Rice County
20,KS,Kansas,Sherman,Sherman County
20,KS,Kansas,Washington,Washington County
20,KS,Kansas,Chase,Chase County
20,KS,Kansas,Franklin,Franklin County
20,KS,Kansas,Graham,Graham County
20,KS,Kansas,Osage,Osage County
20,KS,Kansas,Sumner,Sumner County
20,KS,Kansas,Wichita,Wichita County
